fecha,producto_id,cantidad_vendida,precio,stock_actual,nombre_producto,categoria,marca,descuento_porcentaje,clima_predominante,costo_envio
2025-10-07,PROD-105,5,250.0,53,Cafetera Espresso,Hogar,DeLonghi,0,Templado,3.52
2025-10-07,PROD-106,14,199.9,42,Silla Gamer,Muebles,SecretLab,0,Templado,5.42
2025-10-08,PROD-101,18,899.99,145,Smartphone Galaxy,Electrónica,Samsung,0,Templado,4.96
2025-10-08,PROD-102,36,120.0,15,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,6.16
2025-10-08,PROD-103,13,68.4,32,Chaqueta Invierno,Ropa y Calzado,NorthFace,20,Templado,2.89
2025-10-08,PROD-104,5,15.0,72,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,7.79
2025-10-08,PROD-105,9,200.0,44,Cafetera Espresso,Hogar,DeLonghi,20,Templado,3.05
2025-10-08,PROD-106,15,199.9,27,Silla Gamer,Muebles,SecretLab,0,Templado,8.82
2025-10-09,PROD-101,22,899.99,123,Smartphone Galaxy,Electrónica,Samsung,0,Templado,7.04
2025-10-09,PROD-102,49,84.0,0,Zapatillas Running,Ropa y Calzado,Nike,30,Templado,5.39
2025-10-09,PROD-103,10,85.5,22,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,7.47
2025-10-09,PROD-104,3,15.0,69,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,4.44
2025-10-09,PROD-105,8,250.0,36,Cafetera Espresso,Hogar,DeLonghi,0,Templado,6.12
2025-10-09,PROD-106,19,199.9,8,Silla Gamer,Muebles,SecretLab,0,Templado,9.43
2025-10-10,PROD-101,19,899.99,104,Smartphone Galaxy,Electrónica,Samsung,0,Templado,9.49
2025-10-10,PROD-102,24,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,5.58
2025-10-10,PROD-103,7,85.5,15,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,4.6
2025-10-10,PROD-104,4,15.0,65,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,4.53
2025-10-10,PROD-105,6,250.0,30,Cafetera Espresso,Hogar,DeLonghi,0,Templado,2.04
2025-10-10,PROD-106,20,199.9,0,Silla Gamer,Muebles,SecretLab,0,Templado,3.59
2025-10-11,PROD-101,31,899.99,73,Smartphone Galaxy,Electrónica,Samsung,0,Templado,9.29
2025-10-11,PROD-102,58,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,7.58
2025-10-11,PROD-103,14,85.5,1,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,5.68
2025-10-11,PROD-104,6,15.0,59,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,3.1
2025-10-11,PROD-105,10,250.0,20,Cafetera Espresso,Hogar,DeLonghi,0,Templado,5.74
2025-10-11,PROD-106,25,199.9,0,Silla Gamer,Muebles,SecretLab,0,Templado,8.58
2025-10-12,PROD-101,29,899.99,44,Smartphone Galaxy,Electrónica,Samsung,0,Templado,9.67
2025-10-12,PROD-102,55,108.0,0,Zapatillas Running,Ropa y Calzado,Nike,10,Templado,6.62
2025-10-12,PROD-103,11,85.5,0,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,6.79
2025-10-12,PROD-104,6,15.0,53,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,2.51
2025-10-12,PROD-105,12,250.0,8,Cafetera Espresso,Hogar,DeLonghi,0,Templado,2.07
2025-10-12,PROD-106,23,199.9,0,Silla Gamer,Muebles,SecretLab,0,Templado,7.27
2025-10-13,PROD-101,28,899.99,131,Smartphone Galaxy,Electrónica,Samsung,0,Templado,7.62
2025-10-13,PROD-102,54,120.0,127,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,9.81
2025-10-13,PROD-103,7,85.5,175,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,6.43
2025-10-13,PROD-104,5,15.0,183,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,6.93
2025-10-13,PROD-105,8,250.0,104,Cafetera Espresso,Hogar,DeLonghi,0,Templado,7.39
2025-10-13,PROD-106,13,199.9,165,Silla Gamer,Muebles,SecretLab,0,Templado,6.07
2025-10-14,PROD-101,19,899.99,112,Smartphone Galaxy,Electrónica,Samsung,0,Templado,5.83
2025-10-14,PROD-102,31,120.0,96,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,6.64
2025-10-14,PROD-103,8,85.5,167,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,3.08
2025-10-14,PROD-104,4,13.5,179,Protector Solar FPS50,Salud y Belleza,Nivea,10,Templado,6.71
2025-10-14,PROD-105,9,250.0,95,Cafetera Espresso,Hogar,DeLonghi,0,Templado,2.99
2025-10-14,PROD-106,13,199.9,152,Silla Gamer,Muebles,SecretLab,0,Templado,3.25
2025-10-15,PROD-101,24,899.99,88,Smartphone Galaxy,Electrónica,Samsung,0,Templado,8.35
2025-10-15,PROD-102,54,120.0,42,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,8.93
2025-10-15,PROD-103,11,85.5,156,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,5.77
2025-10-15,PROD-104,6,15.0,173,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,9.57
2025-10-15,PROD-105,7,250.0,88,Cafetera Espresso,Hogar,DeLonghi,0,Templado,4.09
2025-10-15,PROD-106,22,199.9,130,Silla Gamer,Muebles,SecretLab,0,Templado,7.06
2025-10-16,PROD-101,27,899.99,61,Smartphone Galaxy,Electrónica,Samsung,0,Templado,8.34
2025-10-16,PROD-102,41,120.0,1,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,3.84
2025-10-16,PROD-103,9,85.5,147,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,6.49
2025-10-16,PROD-104,5,15.0,168,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,4.88
2025-10-16,PROD-105,10,250.0,78,Cafetera Espresso,Hogar,DeLonghi,0,Templado,4.29
2025-10-16,PROD-106,15,179.91,115,Silla Gamer,Muebles,SecretLab,10,Templado,8.44
2025-10-17,PROD-101,21,899.99,40,Smartphone Galaxy,Electrónica,Samsung,0,Templado,2.44
2025-10-17,PROD-102,41,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,8.78
2025-10-17,PROD-103,9,85.5,138,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,5.89
2025-10-17,PROD-104,5,15.0,163,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,9.28
2025-10-17,PROD-105,8,250.0,70,Cafetera Espresso,Hogar,DeLonghi,0,Templado,6.86
2025-10-17,PROD-106,9,199.9,106,Silla Gamer,Muebles,SecretLab,0,Templado,8.19
2025-10-18,PROD-101,41,809.99,0,Smartphone Galaxy,Electrónica,Samsung,10,Templado,4.6
2025-10-18,PROD-102,72,84.0,0,Zapatillas Running,Ropa y Calzado,Nike,30,Templado,6.16
2025-10-18,PROD-103,12,85.5,126,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,8.28
2025-10-18,PROD-104,5,15.0,158,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,5.04
2025-10-18,PROD-105,8,250.0,62,Cafetera Espresso,Hogar,DeLonghi,0,Templado,3.55
2025-10-18,PROD-106,18,199.9,88,Silla Gamer,Muebles,SecretLab,0,Templado,3.6
2025-10-19,PROD-101,23,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Templado,5.4
2025-10-19,PROD-102,47,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,8.32
2025-10-19,PROD-103,13,85.5,113,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,5.45
2025-10-19,PROD-104,7,15.0,151,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,4.82
2025-10-19,PROD-105,7,250.0,55,Cafetera Espresso,Hogar,DeLonghi,0,Templado,2.47
2025-10-19,PROD-106,22,199.9,66,Silla Gamer,Muebles,SecretLab,0,Templado,4.86
2025-10-20,PROD-101,17,899.99,166,Smartphone Galaxy,Electrónica,Samsung,0,Templado,4.75
2025-10-20,PROD-102,48,120.0,123,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,6.13
2025-10-20,PROD-103,13,85.5,100,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,8.7
2025-10-20,PROD-104,5,15.0,146,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,3.33
2025-10-20,PROD-105,9,250.0,218,Cafetera Espresso,Hogar,DeLonghi,0,Templado,5.21
2025-10-20,PROD-106,13,199.9,53,Silla Gamer,Muebles,SecretLab,0,Templado,5.07
2025-10-21,PROD-101,19,899.99,147,Smartphone Galaxy,Electrónica,Samsung,0,Templado,2.27
2025-10-21,PROD-102,55,120.0,68,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,3.55
2025-10-21,PROD-103,11,85.5,89,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,4.25
2025-10-21,PROD-104,6,15.0,140,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,8.68
2025-10-21,PROD-105,7,250.0,211,Cafetera Espresso,Hogar,DeLonghi,0,Templado,5.68
2025-10-21,PROD-106,13,199.9,40,Silla Gamer,Muebles,SecretLab,0,Templado,5.44
2025-10-22,PROD-101,23,899.99,124,Smartphone Galaxy,Electrónica,Samsung,0,Templado,6.52
2025-10-22,PROD-102,23,120.0,45,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,2.94
2025-10-22,PROD-103,13,85.5,76,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,7.87
2025-10-22,PROD-104,3,15.0,137,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,8.03
2025-10-22,PROD-105,6,250.0,205,Cafetera Espresso,Hogar,DeLonghi,0,Templado,5.63
2025-10-22,PROD-106,14,199.9,26,Silla Gamer,Muebles,SecretLab,0,Templado,3.1
2025-10-23,PROD-101,21,899.99,103,Smartphone Galaxy,Electrónica,Samsung,0,Templado,9.48
2025-10-23,PROD-102,32,84.0,13,Zapatillas Running,Ropa y Calzado,Nike,30,Templado,2.96
2025-10-23,PROD-103,13,85.5,63,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,9.25
2025-10-23,PROD-104,4,15.0,133,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,9.98
2025-10-23,PROD-105,9,250.0,196,Cafetera Espresso,Hogar,DeLonghi,0,Templado,2.04
2025-10-23,PROD-106,15,199.9,11,Silla Gamer,Muebles,SecretLab,0,Templado,3.69
2025-10-24,PROD-101,25,719.99,78,Smartphone Galaxy,Electrónica,Samsung,20,Templado,3.64
2025-10-24,PROD-102,54,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,3.36
2025-10-24,PROD-103,8,85.5,55,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,6.38
2025-10-24,PROD-104,4,15.0,129,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,8.77
2025-10-24,PROD-105,9,250.0,187,Cafetera Espresso,Hogar,DeLonghi,0,Templado,7.34
2025-10-24,PROD-106,16,199.9,0,Silla Gamer,Muebles,SecretLab,0,Templado,2.56
2025-10-25,PROD-101,37,899.99,41,Smartphone Galaxy,Electrónica,Samsung,0,Templado,2.74
2025-10-25,PROD-102,52,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,9.9
2025-10-25,PROD-103,12,85.5,43,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,4.44
2025-10-25,PROD-104,5,15.0,124,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,7.83
2025-10-25,PROD-105,10,250.0,177,Cafetera Espresso,Hogar,DeLonghi,0,Templado,4.61
2025-10-25,PROD-106,19,199.9,0,Silla Gamer,Muebles,SecretLab,0,Templado,9.79
2025-10-26,PROD-101,29,899.99,12,Smartphone Galaxy,Electrónica,Samsung,0,Templado,2.27
2025-10-26,PROD-102,33,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,8.23
2025-10-26,PROD-103,12,85.5,31,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,8.3
2025-10-26,PROD-104,6,15.0,118,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,9.23
2025-10-26,PROD-105,14,250.0,163,Cafetera Espresso,Hogar,DeLonghi,0,Templado,8.43
2025-10-26,PROD-106,20,199.9,0,Silla Gamer,Muebles,SecretLab,0,Templado,2.63
2025-10-27,PROD-101,17,899.99,115,Smartphone Galaxy,Electrónica,Samsung,0,Templado,3.58
2025-10-27,PROD-102,62,96.0,116,Zapatillas Running,Ropa y Calzado,Nike,20,Templado,8.16
2025-10-27,PROD-103,12,85.5,150,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,7.39
2025-10-27,PROD-104,4,15.0,114,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,7.58
2025-10-27,PROD-105,8,250.0,155,Cafetera Espresso,Hogar,DeLonghi,0,Templado,7.1
2025-10-27,PROD-106,13,199.9,102,Silla Gamer,Muebles,SecretLab,0,Templado,8.46
2025-10-28,PROD-101,18,899.99,97,Smartphone Galaxy,Electrónica,Samsung,0,Templado,9.72
2025-10-28,PROD-102,38,108.0,78,Zapatillas Running,Ropa y Calzado,Nike,10,Templado,8.36
2025-10-28,PROD-103,11,85.5,139,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,2.74
2025-10-28,PROD-104,5,15.0,109,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,5.69
2025-10-28,PROD-105,10,250.0,145,Cafetera Espresso,Hogar,DeLonghi,0,Templado,3.9
2025-10-28,PROD-106,13,199.9,89,Silla Gamer,Muebles,SecretLab,0,Templado,3.86
2025-10-29,PROD-101,19,899.99,78,Smartphone Galaxy,Electrónica,Samsung,0,Templado,9.77
2025-10-29,PROD-102,43,120.0,35,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,9.54
2025-10-29,PROD-103,7,85.5,132,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,7.35
2025-10-29,PROD-104,4,15.0,105,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,2.47
2025-10-29,PROD-105,8,250.0,137,Cafetera Espresso,Hogar,DeLonghi,0,Templado,9.64
2025-10-29,PROD-106,12,199.9,77,Silla Gamer,Muebles,SecretLab,0,Templado,3.95
2025-10-30,PROD-101,31,629.99,47,Smartphone Galaxy,Electrónica,Samsung,30,Templado,9.7
2025-10-30,PROD-102,26,120.0,9,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,5.19
2025-10-30,PROD-103,10,85.5,122,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,8.62
2025-10-30,PROD-104,5,15.0,100,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,6.01
2025-10-30,PROD-105,7,250.0,130,Cafetera Espresso,Hogar,DeLonghi,0,Templado,6.89
2025-10-30,PROD-106,13,199.9,64,Silla Gamer,Muebles,SecretLab,0,Templado,5.63
2025-10-31,PROD-101,19,899.99,28,Smartphone Galaxy,Electrónica,Samsung,0,Templado,2.28
2025-10-31,PROD-102,22,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,2.26
2025-10-31,PROD-103,10,85.5,112,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,4.34
2025-10-31,PROD-104,6,15.0,94,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,4.85
2025-10-31,PROD-105,4,250.0,126,Cafetera Espresso,Hogar,DeLonghi,0,Templado,6.13
2025-10-31,PROD-106,8,179.91,56,Silla Gamer,Muebles,SecretLab,10,Templado,4.28
2025-11-01,PROD-101,61,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Templado,5.76
2025-11-01,PROD-102,58,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,8.54
2025-11-01,PROD-103,30,85.5,82,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,6.27
2025-11-01,PROD-104,7,15.0,87,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,3.47
2025-11-01,PROD-105,30,250.0,96,Cafetera Espresso,Hogar,DeLonghi,0,Templado,3.21
2025-11-01,PROD-106,21,199.9,35,Silla Gamer,Muebles,SecretLab,0,Templado,3.39
2025-11-02,PROD-101,80,629.99,0,Smartphone Galaxy,Electrónica,Samsung,30,Templado,2.58
2025-11-02,PROD-102,50,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,3.76
2025-11-02,PROD-103,32,85.5,50,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,7.65
2025-11-02,PROD-104,7,10.5,80,Protector Solar FPS50,Salud y Belleza,Nivea,30,Templado,5.84
2025-11-02,PROD-105,29,250.0,67,Cafetera Espresso,Hogar,DeLonghi,0,Templado,6.94
2025-11-02,PROD-106,27,139.93,8,Silla Gamer,Muebles,SecretLab,30,Templado,6.53
2025-11-03,PROD-101,41,899.99,166,Smartphone Galaxy,Electrónica,Samsung,0,Templado,3.5
2025-11-03,PROD-102,57,120.0,101,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,6.68
2025-11-03,PROD-103,25,85.5,185,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,9.04
2025-11-03,PROD-104,6,15.0,74,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,9.18
2025-11-03,PROD-105,26,200.0,216,Cafetera Espresso,Hogar,DeLonghi,20,Templado,8.64
2025-11-03,PROD-106,11,199.9,144,Silla Gamer,Muebles,SecretLab,0,Templado,7.88
2025-11-04,PROD-101,41,899.99,125,Smartphone Galaxy,Electrónica,Samsung,0,Templado,7.11
2025-11-04,PROD-102,32,120.0,69,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,7.97
2025-11-04,PROD-103,23,85.5,162,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,7.66
2025-11-04,PROD-104,4,15.0,70,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,2.57
2025-11-04,PROD-105,23,250.0,193,Cafetera Espresso,Hogar,DeLonghi,0,Templado,8.69
2025-11-04,PROD-106,18,159.92,126,Silla Gamer,Muebles,SecretLab,20,Templado,9.83
2025-11-05,PROD-101,51,899.99,74,Smartphone Galaxy,Electrónica,Samsung,0,Templado,3.13
2025-11-05,PROD-102,40,120.0,29,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,3.23
2025-11-05,PROD-103,25,85.5,137,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,2.71
2025-11-05,PROD-104,6,15.0,64,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,8.87
2025-11-05,PROD-105,23,250.0,170,Cafetera Espresso,Hogar,DeLonghi,0,Templado,6.96
2025-11-05,PROD-106,17,199.9,109,Silla Gamer,Muebles,SecretLab,0,Templado,9.53
2025-11-06,PROD-101,61,629.99,13,Smartphone Galaxy,Electrónica,Samsung,30,Templado,9.65
2025-11-06,PROD-102,60,96.0,0,Zapatillas Running,Ropa y Calzado,Nike,20,Templado,4.73
2025-11-06,PROD-103,25,85.5,112,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,9.83
2025-11-06,PROD-104,8,15.0,56,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,4.44
2025-11-06,PROD-105,25,250.0,145,Cafetera Espresso,Hogar,DeLonghi,0,Templado,3.3
2025-11-06,PROD-106,10,199.9,99,Silla Gamer,Muebles,SecretLab,0,Templado,3.53
2025-11-07,PROD-101,53,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Templado,4.43
2025-11-07,PROD-102,26,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,2.81
2025-11-07,PROD-103,23,85.5,89,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,2.34
2025-11-07,PROD-104,5,15.0,51,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,7.11
2025-11-07,PROD-105,24,250.0,121,Cafetera Espresso,Hogar,DeLonghi,0,Templado,3.7
2025-11-07,PROD-106,15,199.9,84,Silla Gamer,Muebles,SecretLab,0,Templado,3.41
2025-11-08,PROD-101,51,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Templado,9.34
2025-11-08,PROD-102,56,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,9.53
2025-11-08,PROD-103,33,85.5,56,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,5.86
2025-11-08,PROD-104,7,12.0,44,Protector Solar FPS50,Salud y Belleza,Nivea,20,Templado,2.62
2025-11-08,PROD-105,39,200.0,82,Cafetera Espresso,Hogar,DeLonghi,20,Templado,7.26
2025-11-08,PROD-106,16,199.9,68,Silla Gamer,Muebles,SecretLab,0,Templado,5.36
2025-11-09,PROD-101,57,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Templado,4.09
2025-11-09,PROD-102,52,108.0,0,Zapatillas Running,Ropa y Calzado,Nike,10,Templado,5.94
2025-11-09,PROD-103,30,85.5,26,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,8.46
2025-11-09,PROD-104,6,13.5,38,Protector Solar FPS50,Salud y Belleza,Nivea,10,Templado,5.22
2025-11-09,PROD-105,31,250.0,51,Cafetera Espresso,Hogar,DeLonghi,0,Templado,3.1
2025-11-09,PROD-106,15,199.9,53,Silla Gamer,Muebles,SecretLab,0,Templado,7.53
2025-11-10,PROD-101,40,899.99,140,Smartphone Galaxy,Electrónica,Samsung,0,Templado,4.07
2025-11-10,PROD-102,29,120.0,166,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,8.56
2025-11-10,PROD-103,21,85.5,164,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,5.56
2025-11-10,PROD-104,7,10.5,132,Protector Solar FPS50,Salud y Belleza,Nivea,30,Templado,6.28
2025-11-10,PROD-105,25,250.0,225,Cafetera Espresso,Hogar,DeLonghi,0,Templado,2.18
2025-11-10,PROD-106,13,139.93,240,Silla Gamer,Muebles,SecretLab,30,Templado,7.78
2025-11-11,PROD-101,53,899.99,87,Smartphone Galaxy,Electrónica,Samsung,0,Templado,9.72
2025-11-11,PROD-102,38,120.0,128,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,2.13
2025-11-11,PROD-103,27,85.5,137,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,9.87
2025-11-11,PROD-104,6,10.5,126,Protector Solar FPS50,Salud y Belleza,Nivea,30,Templado,7.53
2025-11-11,PROD-105,26,250.0,199,Cafetera Espresso,Hogar,DeLonghi,0,Templado,8.29
2025-11-11,PROD-106,11,199.9,229,Silla Gamer,Muebles,SecretLab,0,Templado,2.55
2025-11-12,PROD-101,46,899.99,41,Smartphone Galaxy,Electrónica,Samsung,0,Templado,6.63
2025-11-12,PROD-102,46,120.0,82,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,3.21
2025-11-12,PROD-103,27,85.5,110,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,5.91
2025-11-12,PROD-104,3,15.0,123,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,9.06
2025-11-12,PROD-105,23,250.0,176,Cafetera Espresso,Hogar,DeLonghi,0,Templado,2.82
2025-11-12,PROD-106,16,199.9,213,Silla Gamer,Muebles,SecretLab,0,Templado,7.52
2025-11-13,PROD-101,38,899.99,3,Smartphone Galaxy,Electrónica,Samsung,0,Templado,4.9
2025-11-13,PROD-102,32,120.0,50,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,4.94
2025-11-13,PROD-103,25,85.5,85,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,3.93
2025-11-13,PROD-104,5,15.0,118,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,6.11
2025-11-13,PROD-105,24,225.0,152,Cafetera Espresso,Hogar,DeLonghi,10,Templado,5.95
2025-11-13,PROD-106,18,199.9,195,Silla Gamer,Muebles,SecretLab,0,Templado,2.51
2025-11-14,PROD-101,51,719.99,0,Smartphone Galaxy,Electrónica,Samsung,20,Templado,8.87
2025-11-14,PROD-102,51,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,5.5
2025-11-14,PROD-103,23,85.5,62,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,5.54
2025-11-14,PROD-104,5,15.0,113,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,2.24
2025-11-14,PROD-105,25,250.0,127,Cafetera Espresso,Hogar,DeLonghi,0,Templado,2.55
2025-11-14,PROD-106,15,199.9,180,Silla Gamer,Muebles,SecretLab,0,Templado,3.73
2025-11-15,PROD-101,67,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Templado,3.63
2025-11-15,PROD-102,52,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,6.93
2025-11-15,PROD-103,32,85.5,30,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,5.4
2025-11-15,PROD-104,4,15.0,109,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,2.54
2025-11-15,PROD-105,34,250.0,93,Cafetera Espresso,Hogar,DeLonghi,0,Templado,8.3
2025-11-15,PROD-106,23,199.9,157,Silla Gamer,Muebles,SecretLab,0,Templado,3.15
2025-11-16,PROD-101,58,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Templado,8.71
2025-11-16,PROD-102,35,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,5.67
2025-11-16,PROD-103,30,85.5,0,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,9.28
2025-11-16,PROD-104,5,15.0,104,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,8.59
2025-11-16,PROD-105,31,250.0,62,Cafetera Espresso,Hogar,DeLonghi,0,Templado,7.35
2025-11-16,PROD-106,19,199.9,138,Silla Gamer,Muebles,SecretLab,0,Templado,8.22
2025-11-17,PROD-101,44,899.99,163,Smartphone Galaxy,Electrónica,Samsung,0,Templado,7.13
2025-11-17,PROD-102,49,120.0,200,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,9.28
2025-11-17,PROD-103,25,85.5,181,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,4.19
2025-11-17,PROD-104,6,15.0,98,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,6.27
2025-11-17,PROD-105,26,250.0,227,Cafetera Espresso,Hogar,DeLonghi,0,Templado,9.13
2025-11-17,PROD-106,15,199.9,123,Silla Gamer,Muebles,SecretLab,0,Templado,3.76
2025-11-18,PROD-101,44,899.99,119,Smartphone Galaxy,Electrónica,Samsung,0,Templado,8.39
2025-11-18,PROD-102,25,120.0,175,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,2.5
2025-11-18,PROD-103,23,85.5,158,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,8.2
2025-11-18,PROD-104,6,15.0,92,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,8.99
2025-11-18,PROD-105,24,250.0,203,Cafetera Espresso,Hogar,DeLonghi,0,Templado,8.43
2025-11-18,PROD-106,12,199.9,111,Silla Gamer,Muebles,SecretLab,0,Templado,2.74
2025-11-19,PROD-101,44,899.99,75,Smartphone Galaxy,Electrónica,Samsung,0,Templado,9.42
2025-11-19,PROD-102,57,120.0,118,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,4.05
2025-11-19,PROD-103,24,85.5,134,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,2.62
2025-11-19,PROD-104,7,15.0,85,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,7.73
